GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
HC06_VC106,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $15,000 to $24,999"
HC07_VC106,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $15,000 to $24,999"
HC08_VC106,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $15,000 to $24,999"
HC09_VC106,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $15,000 to $24,999"
HC01_VC107,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC02_VC107,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC03_VC107,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC04_VC107,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC05_VC107,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC06_VC107,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC07_VC107,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC08_VC107,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC09_VC107,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $25,000 to $34,999"
HC01_VC108,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC02_VC108,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC03_VC108,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC04_VC108,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC05_VC108,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC06_VC108,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC07_VC108,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC08_VC108,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC09_VC108,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $35,000 to $49,999"
HC01_VC109,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC02_VC109,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC03_VC109,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC04_VC109,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC05_VC109,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC06_VC109,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC07_VC109,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC08_VC109,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC09_VC109,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $50,000 to $74,999"
HC01_VC110,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC02_VC110,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC03_VC110,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC04_VC110,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC05_VC110,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC06_VC110,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC07_VC110,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC08_VC110,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC09_VC110,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $75,000 to $99,999"
HC01_VC111,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC02_VC111,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC03_VC111,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC04_VC111,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC05_VC111,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC06_VC111,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC07_VC111,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC08_VC111,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC09_VC111,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $100,000 to $149,999"
HC01_VC112,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC02_VC112,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC03_VC112,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC04_VC112,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC05_VC112,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC06_VC112,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC07_VC112,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC08_VC112,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC09_VC112,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $150,000 to $199,999"
HC01_VC113,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC02_VC113,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC03_VC113,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC04_VC113,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC05_VC113,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC06_VC113,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC07_VC113,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC08_VC113,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC09_VC113,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - $200,000 or more"
HC01_VC114,2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC02_VC114,2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC03_VC114,2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC04_VC114,2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC05_VC114,2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC06_VC114,2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC07_VC114,2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC08_VC114,2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC09_VC114,2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Median family income (dollars)
HC01_VC115,2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC02_VC115,2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC03_VC115,2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC04_VC115,2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC05_VC115,2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC06_VC115,2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC07_VC115,2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC08_VC115,2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC09_VC115,2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Families - Mean family income (dollars)
HC01_VC118,2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC02_VC118,2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC03_VC118,2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC04_VC118,2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC05_VC118,2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC06_VC118,2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC07_VC118,2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC08_VC118,2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC09_VC118,2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
HC01_VC120,2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC02_VC120,2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC03_VC120,2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC04_VC120,2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC05_VC120,2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC06_VC120,2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC07_VC120,2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC08_VC120,2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC09_VC120,2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households
HC01_VC121,2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC02_VC121,2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC03_VC121,2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC04_VC121,2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC05_VC121,2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC06_VC121,2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC07_VC121,2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC08_VC121,2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC09_VC121,2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Median nonfamily income (dollars)
HC01_VC122,2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC02_VC122,2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC03_VC122,2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC04_VC122,2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC05_VC122,2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC06_VC122,2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC07_VC122,2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC08_VC122,2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC09_VC122,2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Nonfamily households - Mean nonfamily income (dollars)
HC01_VC125,2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC02_VC125,2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC03_VC125,2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC04_VC125,2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC05_VC125,2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC06_VC125,2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC07_VC125,2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC08_VC125,2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC09_VC125,2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for workers (dollars)
HC01_VC126,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC02_VC126,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC03_VC126,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC04_VC126,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC05_VC126,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC06_VC126,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC07_VC126,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC08_VC126,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC09_VC126,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (dollars)"
HC01_VC127,"2014 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC02_VC127,"2013 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC03_VC127,"2014 - 2013 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC04_VC127,"2012 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC05_VC127,"2014 - 2012 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC06_VC127,"2011 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC07_VC127,"2014 - 2011 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC08_VC127,"2010 Estimate; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC09_VC127,"2014 - 2010 Statistical Significance; INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (dollars)"
HC01_VC131,2014 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC02_VC131,2013 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC03_VC131,2014 - 2013 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC04_VC131,2012 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC05_VC131,2014 - 2012 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC06_VC131,2011 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC07_VC131,2014 - 2011 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC08_VC131,2010 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC09_VC131,2014 - 2010 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population
HC01_VC132,2014 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC02_VC132,2013 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC03_VC132,2014 - 2013 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC04_VC132,2012 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC05_VC132,2014 - 2012 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC06_VC132,2011 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC07_VC132,2014 - 2011 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC08_VC132,2010 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC09_VC132,2014 - 2010 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage
HC01_VC133,2014 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC02_VC133,2013 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC03_VC133,2014 - 2013 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC04_VC133,2012 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC05_VC133,2014 - 2012 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC06_VC133,2011 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC07_VC133,2014 - 2011 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC08_VC133,2010 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC09_VC133,2014 - 2010 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With private health insurance
HC01_VC134,2014 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC02_VC134,2013 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC03_VC134,2014 - 2013 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC04_VC134,2012 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC05_VC134,2014 - 2012 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC06_VC134,2011 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC07_VC134,2014 - 2011 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC08_VC134,2010 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC09_VC134,2014 - 2010 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - With health insurance coverage - With public coverage
HC01_VC135,2014 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - No health insurance coverage
HC02_VC135,2013 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - No health insurance coverage
HC03_VC135,2014 - 2013 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - No health insurance coverage
HC04_VC135,2012 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - No health insurance coverage
HC05_VC135,2014 - 2012 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - No health insurance coverage
HC06_VC135,2011 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - No health insurance coverage
HC07_VC135,2014 - 2011 Statistical Significance; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - No health insurance coverage
HC08_VC135,2010 Estimate; HEALTH INSURANCE COVERAGE - Civilian noninstitutionalized population - No health insurance coverage
